transaction_id,timestamp,amount,sender_age,receiver_type,transaction_type,device_id,location,hour,account_age_days,transactions_last_24h,avg_amount_30d,new_receiver,new_device,failed_attempts,distance_from_usual_location_km,fraud_label
TXN0075956,2026-09-21 17:35:00,2087.03,31.0,Merchant,BillPayment,DEV05510,Chennai,17,1057,5,1081.01,1,0,0,5.5,0
TXN0075957,2026-09-21 17:40:00,1034.88,66.0,Person,P2M,DEV03901,Bengaluru,17,1823,4,721.28,0,0,0,20.9,0
TXN0075958,2026-09-21 17:45:00,1252.93,56.0,Merchant,P2P,DEV05851,Chennai,17,2112,3,712.0,0,0,0,4.3,0
TXN0075959,2026-09-21 17:50:00,442.29,24.0,Merchant,P2P,DEV05895,Chennai,17,556,1,534.66,0,0,1,7.7,0
TXN0075960,2026-09-21 17:55:00,754.27,37.0,Utility,BillPayment,DEV00754,Ahmedabad,17,3559,3,3948.81,0,0,1,1.1,0
TXN0075961,2026-09-21 18:00:00,1665.75,67.0,Person,P2M,DEV05722,Pune,18,536,5,841.44,0,0,0,5.5,0
TXN0075962,2026-09-21 18:05:00,216.68,27.0,Merchant,P2M,DEV07719,Pune,18,2287,3,1251.66,1,1,0,0.2,0
TXN0075963,2026-09-21 18:10:00,305.89,54.0,Person,P2P,DEV09725,Mumbai,18,2741,3,587.0,0,0,0,15.6,0
TXN0075964,2026-09-21 18:15:00,204.26,49.0,Utility,P2M,DEV06511,Pune,18,1632,4,435.97,0,0,0,9.5,1
TXN0075965,2026-09-21 18:20:00,4579.59,43.0,Person,BillPayment,DEV01456,Mumbai,18,676,6,346.49,0,1,0,1.3,0
TXN0075966,2026-09-21 18:25:00,644.24,38.0,Utility,P2P,DEV09053,Mumbai,18,687,3,1174.76,0,0,0,0.7,0
TXN0075967,2026-09-21 18:30:00,3576.27,31.0,OnlineShopping,P2P,DEV08759,Ahmedabad,18,2362,4,203.45,0,0,0,17.2,0
TXN0075968,2026-09-21 18:35:00,789.29,42.0,Utility,P2P,DEV01742,Bengaluru,18,173,4,1323.54,0,0,0,1.4,0
TXN0075969,2026-09-21 18:40:00,5110.42,37.0,Merchant,P2P,DEV02371,Bengaluru,18,1858,5,657.09,0,1,1,4.1,0
TXN0075970,2026-09-21 18:45:00,2914.93,37.0,Merchant,BillPayment,DEV09045,Pune,18,2682,7,1434.14,0,0,0,12.9,0
TXN0075971,2026-09-21 18:50:00,428.68,42.0,Utility,P2P,DEV00371,Pune,18,2566,5,828.43,0,0,1,10.1,0
TXN0075972,2026-09-21 18:55:00,952.1,60.0,Utility,P2M,DEV05675,Pune,18,3510,5,1539.51,0,0,0,11.3,0
TXN0075973,2026-09-21 19:00:00,311.49,55.0,Person,P2M,DEV03842,Delhi,19,2109,8,1542.45,0,0,0,16.0,0
TXN0075974,2026-09-21 19:05:00,1647.88,19.0,Merchant,P2P,DEV06354,Chennai,19,840,5,282.41,0,0,0,1.8,0
TXN0075975,2026-09-21 19:10:00,2497.32,39.0,Person,P2P,DEV08676,Pune,19,1334,5,335.72,0,0,0,9.1,0
TXN0075976,2026-09-21 19:15:00,5568.29,22.0,Person,P2P,DEV02148,Chennai,19,3317,3,400.09,0,0,1,3.0,1
TXN0075977,2026-09-21 19:20:00,3371.16,54.0,Merchant,BillPayment,DEV04459,Chennai,19,3018,3,847.29,0,0,0,0.1,0
TXN0075978,2026-09-21 19:25:00,1310.26,19.0,Merchant,Recharge,DEV08384,Pune,19,1833,9,690.85,0,0,0,8.9,0
TXN0075979,2026-09-21 19:30:00,1210.74,67.0,Person,P2M,DEV07075,Delhi,19,2381,4,2091.72,0,0,1,3.4,0
TXN0075980,2026-09-21 19:35:00,664.36,40.0,Person,BillPayment,DEV08239,Pune,19,3337,1,488.44,0,0,0,6.0,0
TXN0075981,2026-09-21 19:40:00,5265.42,60.0,OnlineShopping,BillPayment,DEV00010,Ahmedabad,19,2894,8,445.07,0,0,0,5.1,0
TXN0075982,2026-09-21 19:45:00,358.23,58.0,Person,P2M,DEV03702,Hyderabad,19,2092,7,839.98,1,0,0,5.8,0
TXN0075983,2026-09-21 19:50:00,301.08,69.0,Person,BillPayment,DEV08716,Pune,19,1554,5,1186.06,0,0,0,17.8,0
TXN0075984,2026-09-21 19:55:00,283.71,57.0,Merchant,P2P,DEV08891,Delhi,19,3557,3,524.31,0,0,0,3.7,0
TXN0075985,2026-09-21 20:00:00,2489.6,54.0,Merchant,P2P,DEV06678,Bengaluru,20,2230,3,214.25,0,0,0,6.0,0
TXN0075986,2026-09-21 20:05:00,2226.53,48.0,Person,BillPayment,DEV00509,Delhi,20,1959,5,610.38,0,0,1,2.0,0
TXN0075987,2026-09-21 20:10:00,1326.17,18.0,Person,P2M,DEV02515,Pune,20,904,2,329.08,0,0,0,17.4,0
TXN0075988,2026-09-21 20:15:00,1162.43,32.0,Merchant,P2M,DEV07048,Bengaluru,20,1938,4,398.18,0,0,0,0.8,0
TXN0075989,2026-09-21 20:20:00,260.38,31.0,OnlineShopping,BillPayment,DEV03722,Pune,20,1653,3,746.66,1,0,0,11.9,0
TXN0075990,2026-09-21 20:25:00,1115.04,58.0,Merchant,P2M,DEV08280,Ahmedabad,20,1068,3,1070.21,0,0,0,3.3,0
TXN0075991,2026-09-21 20:30:00,2917.23,37.0,Merchant,P2P,DEV05972,Bengaluru,20,1161,10,507.46,0,0,2,0.2,0
TXN0075992,2026-09-21 20:35:00,288.09,52.0,Person,P2M,DEV05879,Kolkata,20,2338,6,1126.35,0,0,1,0.6,0
TXN0075993,2026-09-21 20:40:00,250.8,29.0,,P2M,DEV09242,Hyderabad,20,2160,8,803.57,0,0,1,0.8,0
TXN0075994,2026-09-21 20:45:00,1160.63,19.0,Person,P2M,DEV07283,Bengaluru,20,1315,2,1077.39,0,0,0,1.5,0
TXN0075995,2026-09-21 20:50:00,1828.87,69.0,Merchant,P2M,DEV00183,Hyderabad,20,1371,5,1064.93,1,0,1,5.9,0
TXN0075996,2026-09-21 20:55:00,1921.74,64.0,Person,P2P,DEV03410,Mumbai,20,357,5,613.09,0,0,0,1.7,0
TXN0075997,2026-09-21 21:00:00,2851.83,22.0,Merchant,P2P,DEV07587,Kolkata,21,200,7,1131.01,0,0,1,7.1,0
TXN0075998,2026-09-21 21:05:00,997.94,22.0,Merchant,Recharge,DEV04445,Delhi,21,1876,6,1831.47,0,0,0,32.4,0
TXN0075999,2026-09-21 21:10:00,162.09,56.0,Person,P2P,DEV03056,Hyderabad,21,247,6,614.1,0,0,0,8.3,0
TXN0076000,2026-09-21 21:15:00,1424.22,30.0,Merchant,Recharge,DEV09646,Kolkata,21,559,5,192.38,0,0,0,8.5,0
TXN0076001,2026-09-21 21:20:00,2789.89,33.0,Merchant,P2M,DEV07873,Mumbai,21,2129,5,1127.86,0,1,0,5.8,0
TXN0076002,2026-09-21 21:25:00,456.48,31.0,Merchant,P2M,DEV03601,Delhi,21,155,5,886.01,0,0,0,9.5,0
TXN0076003,2026-09-21 21:30:00,741.05,66.0,Person,Recharge,DEV02230,Kolkata,21,2056,6,1363.23,0,1,2,5.7,1
TXN0076004,2026-09-21 21:35:00,96.41,40.0,Person,P2M,DEV02334,Ahmedabad,21,2035,8,242.33,0,0,0,7.1,0
TXN0076005,2026-09-21 21:40:00,642.44,48.0,Person,P2P,DEV04046,Chennai,21,3191,9,309.65,0,0,0,4.3,0
TXN0076006,2026-09-21 21:45:00,4200.65,62.0,Utility,BillPayment,DEV08523,Mumbai,21,2886,2,138.52,0,0,0,15.1,0
TXN0076007,2026-09-21 21:50:00,545.01,24.0,Person,P2P,DEV01748,Delhi,21,3418,4,249.12,1,0,0,11.1,0
TXN0076008,2026-09-21 21:55:00,295.64,23.0,OnlineShopping,P2P,DEV08463,Delhi,21,3146,4,766.03,0,0,2,7.5,0
TXN0076009,2026-09-21 22:00:00,6034.97,34.0,Person,P2P,DEV07450,Hyderabad,22,344,6,1415.51,0,0,0,12.4,0
TXN0076010,2026-09-21 22:05:00,1572.2,33.0,OnlineShopping,P2P,DEV00165,Delhi,22,2517,2,406.33,0,0,0,6.7,0
TXN0076011,2026-09-21 22:10:00,1368.25,44.0,Person,Recharge,DEV07790,Delhi,22,1843,1,1603.94,0,0,0,1.9,0
TXN0076012,2026-09-21 22:15:00,993.37,53.0,Person,P2P,DEV04544,Chennai,22,775,5,964.25,0,0,0,16.5,0
TXN0076013,2026-09-21 22:20:00,433.08,36.0,OnlineShopping,P2M,DEV05696,Bengaluru,22,3347,3,1350.26,0,0,1,1.3,0
TXN0076014,2026-09-21 22:25:00,653.14,37.0,Merchant,P2P,DEV02520,Bengaluru,22,3414,4,351.39,0,0,0,1.7,0
TXN0076015,2026-09-21 22:30:00,4476.53,59.0,Person,P2M,DEV02045,Chennai,22,1898,5,1215.25,1,0,1,3.6,0
TXN0076016,2026-09-21 22:35:00,427.8,65.0,OnlineShopping,Recharge,DEV08490,Chennai,22,634,6,1059.81,0,0,0,6.3,0
TXN0076017,2026-09-21 22:40:00,3329.5,31.0,Merchant,P2M,DEV07370,Kolkata,22,1050,4,1280.85,0,0,0,6.9,0
TXN0076018,2026-09-21 22:45:00,1205.11,56.0,Utility,Recharge,DEV04800,Delhi,22,3139,2,271.56,1,0,1,4.6,0
TXN0076019,2026-09-21 22:50:00,1211.55,37.0,OnlineShopping,P2P,DEV00896,Hyderabad,22,723,3,442.45,0,0,1,2.4,0
TXN0076020,2026-09-21 22:55:00,159.99,55.0,Person,P2P,DEV00538,Ahmedabad,22,1309,9,1672.87,0,0,0,1.6,0
TXN0076021,2026-09-21 23:00:00,1300.31,33.0,OnlineShopping,P2M,DEV02800,Chennai,23,1450,6,658.79,0,0,0,10.3,0
TXN0076022,2026-09-21 23:05:00,796.89,45.0,Merchant,BillPayment,DEV03110,Hyderabad,23,1318,7,535.99,0,0,0,0.7,0
TXN0076023,2026-09-21 23:10:00,169.37,26.0,Merchant,P2M,DEV09755,Hyderabad,23,3388,5,652.53,0,0,0,3.1,0
TXN0076024,2026-09-21 23:15:00,886.21,55.0,Person,P2M,DEV05093,Hyderabad,23,479,7,337.84,0,0,0,2.2,0
TXN0076025,2026-09-21 23:20:00,555.36,24.0,Merchant,P2P,DEV05407,Chennai,23,3487,3,149.25,0,0,0,5.1,0
TXN0076026,2026-09-21 23:25:00,1107.83,30.0,Utility,P2M,DEV00269,Hyderabad,23,3436,8,3123.79,0,0,0,3.0,0
TXN0076027,2026-09-21 23:30:00,361.91,59.0,Merchant,Recharge,DEV08441,Mumbai,23,1077,5,806.82,0,0,0,20.8,0
TXN0076028,2026-09-21 23:35:00,308.0,48.0,Merchant,P2P,DEV09145,Kolkata,23,1366,5,997.31,0,0,1,4.2,0
TXN0076029,2026-09-21 23:40:00,934.67,62.0,Merchant,Recharge,DEV00387,Kolkata,23,1533,8,622.81,1,0,0,4.1,0
TXN0076030,2026-09-21 23:45:00,572.44,33.0,Merchant,P2M,DEV05389,Kolkata,23,95,8,575.5,0,0,0,9.8,0
TXN0076031,2026-09-21 23:50:00,606.53,68.0,Merchant,P2P,DEV09792,Ahmedabad,23,1188,6,1487.33,0,0,0,11.7,0
TXN0076032,2026-09-21 23:55:00,250.83,45.0,OnlineShopping,P2M,DEV06764,Chennai,23,3308,4,1787.93,1,0,0,10.5,0
TXN0076033,2026-09-22 00:00:00,802.62,39.0,Merchant,P2M,DEV09105,Pune,0,1763,7,1413.85,0,0,2,4.2,0
TXN0076034,2026-09-22 00:05:00,1613.68,34.0,Person,P2M,DEV04640,Bengaluru,0,2599,3,445.11,0,0,1,26.0,0
TXN0076035,2026-09-22 00:10:00,1118.52,28.0,Utility,P2M,DEV02965,Kolkata,0,2354,4,981.28,0,1,0,5.1,0
TXN0076036,2026-09-22 00:15:00,587.96,65.0,Person,P2P,DEV08660,Pune,0,1611,1,783.91,0,0,0,6.5,0
TXN0076037,2026-09-22 00:20:00,164.6,49.0,Merchant,P2M,DEV03522,Bengaluru,0,1639,9,212.15,0,0,0,42.1,0
TXN0076038,2026-09-22 00:25:00,362.6,55.0,Merchant,P2P,DEV09137,Kolkata,0,298,5,2827.79,0,0,0,16.8,0
TXN0076039,2026-09-22 00:30:00,403.82,32.0,Merchant,P2P,DEV04849,Pune,0,2172,4,1088.41,0,0,0,13.7,0
TXN0076040,2026-09-22 00:35:00,1966.83,34.0,Utility,P2P,DEV01861,Hyderabad,0,1444,6,260.42,0,0,0,7.0,1
TXN0076041,2026-09-22 00:40:00,1896.58,66.0,OnlineShopping,P2P,DEV08032,Ahmedabad,0,435,4,1369.17,0,0,0,0.1,0
TXN0076042,2026-09-22 00:45:00,1160.47,57.0,Person,Recharge,DEV07149,Hyderabad,0,1422,5,1029.08,0,1,0,12.9,0
TXN0076043,2026-09-22 00:50:00,600.97,29.0,Person,P2P,DEV03610,Pune,0,294,5,2569.62,1,0,1,2.9,1
TXN0076044,2026-09-22 00:55:00,3129.43,57.0,Merchant,P2P,DEV07545,Chennai,0,294,4,2285.9,0,0,0,0.9,0
TXN0076045,2026-09-22 01:00:00,1594.34,26.0,Merchant,P2P,DEV06221,Bengaluru,1,2965,6,1075.21,1,0,2,13.2,0
TXN0076046,2026-09-22 01:05:00,106.67,28.0,Merchant,BillPayment,DEV01351,Kolkata,1,908,9,1161.0,0,0,1,0.8,0
TXN0076047,2026-09-22 01:10:00,4135.06,43.0,OnlineShopping,P2P,DEV02192,Kolkata,1,1176,1,535.5,0,0,0,2.5,0
TXN0076048,2026-09-22 01:15:00,722.54,39.0,Merchant,P2M,DEV03797,Kolkata,1,2887,5,287.72,0,0,2,5.7,0
TXN0076049,2026-09-22 01:20:00,2177.07,46.0,Merchant,BillPayment,DEV05055,Ahmedabad,1,2346,4,360.84,0,0,0,0.1,0
TXN0076050,2026-09-22 01:25:00,1360.75,68.0,Person,P2P,DEV06500,Hyderabad,1,2002,4,422.86,0,0,1,1.7,0
TXN0076051,2026-09-22 01:30:00,233.94,33.0,OnlineShopping,P2M,DEV07098,Hyderabad,1,1191,8,671.13,0,0,0,3.7,0
TXN0076052,2026-09-22 01:35:00,532.65,41.0,Merchant,P2P,DEV00850,Ahmedabad,1,1385,2,2034.72,0,0,0,0.0,0
TXN0076053,2026-09-22 01:40:00,123.83,31.0,Merchant,P2P,DEV03322,Kolkata,1,2946,5,581.65,0,0,0,7.4,0
TXN0076054,2026-09-22 01:45:00,391.98,49.0,Merchant,P2P,DEV06097,Bengaluru,1,201,5,310.01,0,0,0,0.3,0
TXN0076055,2026-09-22 01:50:00,979.56,19.0,Person,BillPayment,DEV03625,Bengaluru,1,434,5,236.59,0,0,1,2.8,0
TXN0076056,2026-09-22 01:55:00,910.19,54.0,Merchant,P2P,DEV01241,Ahmedabad,1,209,8,1635.51,0,0,0,17.6,0
TXN0076057,2026-09-22 02:00:00,434.97,63.0,Utility,P2P,DEV02193,Mumbai,2,3273,7,750.47,0,0,0,3.0,0
TXN0076058,2026-09-22 02:05:00,660.01,22.0,OnlineShopping,P2P,DEV01797,Kolkata,2,1324,5,1528.01,0,0,0,0.5,0
TXN0076059,2026-09-22 02:10:00,948.96,51.0,OnlineShopping,P2M,DEV07466,Chennai,2,1338,3,2459.18,0,0,0,4.2,0
TXN0076060,2026-09-22 02:15:00,1663.5,23.0,Merchant,Recharge,DEV00024,Chennai,2,3193,1,593.9,0,0,0,6.5,0
TXN0076061,2026-09-22 02:20:00,454.32,57.0,Merchant,Recharge,DEV02639,Hyderabad,2,2389,4,477.02,0,0,0,2.5,0
TXN0076062,2026-09-22 02:25:00,731.23,62.0,Merchant,Recharge,DEV03936,Pune,2,2651,6,727.5,0,0,0,6.5,0
TXN0076063,2026-09-22 02:30:00,242.57,34.0,Person,P2M,DEV06839,Ahmedabad,2,3219,6,763.02,0,0,0,2.3,0
TXN0076064,2026-09-22 02:35:00,251.31,49.0,Utility,P2M,DEV04173,Kolkata,2,3598,7,1003.19,0,0,0,6.7,0
TXN0076065,2026-09-22 02:40:00,2631.59,69.0,Person,P2M,DEV02764,Mumbai,2,1123,2,1384.41,1,0,0,2.2,0
TXN0076066,2026-09-22 02:45:00,3921.95,27.0,Person,P2P,DEV00647,Chennai,2,2414,4,727.43,0,0,2,11.3,0
TXN0076067,2026-09-22 02:50:00,1043.86,20.0,Person,P2M,DEV02981,Kolkata,2,635,6,438.37,0,1,0,1.0,0
TXN0076068,2026-09-22 02:55:00,613.97,58.0,OnlineShopping,P2M,DEV08571,Kolkata,2,1561,6,484.16,0,0,1,4.8,0
TXN0076069,2026-09-22 03:00:00,530.75,66.0,Merchant,P2M,DEV04493,Hyderabad,3,3102,1,1976.54,1,0,0,6.2,0
TXN0076070,2026-09-22 03:05:00,2881.02,55.0,Merchant,P2M,DEV02714,Mumbai,3,3197,4,458.02,0,0,0,3.9,0
TXN0076071,2026-09-22 03:10:00,20.0,52.0,Merchant,P2M,DEV01827,Kolkata,3,3128,7,835.04,0,0,0,0.4,0
TXN0076072,2026-09-22 03:15:00,8259.5,30.0,Person,P2P,DEV07214,Hyderabad,3,260,6,484.95,0,0,0,1.1,0
TXN0076073,2026-09-22 03:20:00,921.56,41.0,Merchant,P2P,DEV07388,Mumbai,3,2101,4,340.7,0,0,0,1.3,0
TXN0076074,2026-09-22 03:25:00,66.78,50.0,Person,BillPayment,DEV00766,Kolkata,3,484,6,1588.08,0,0,0,10.2,0
TXN0076075,2026-09-22 03:30:00,9954.66,61.0,Person,BillPayment,DEV00941,Bengaluru,3,2391,4,240.63,0,0,0,31.1,0
TXN0076076,2026-09-22 03:35:00,76.83,68.0,Merchant,BillPayment,DEV09437,Hyderabad,3,2552,8,890.23,0,0,0,3.9,0
TXN0076077,2026-09-22 03:40:00,88.97,29.0,Merchant,P2P,DEV00148,Pune,3,2854,5,659.68,1,1,0,0.7,0
TXN0076078,2026-09-22 03:45:00,346.86,54.0,Utility,P2P,DEV02636,Kolkata,3,2110,2,,0,0,0,1.8,0
TXN0076079,2026-09-22 03:50:00,725.99,63.0,Merchant,P2M,DEV04540,Kolkata,3,2114,8,1111.8,0,0,0,2.3,0
TXN0076080,2026-09-22 03:55:00,2826.09,20.0,Person,P2P,DEV01935,Pune,3,2530,4,987.41,0,0,0,5.6,0
TXN0076081,2026-09-22 04:00:00,602.08,64.0,Person,P2M,DEV05371,Hyderabad,4,1866,5,1048.63,0,0,0,2.5,0
TXN0076082,2026-09-22 04:05:00,379.82,59.0,OnlineShopping,BillPayment,DEV02052,Delhi,4,767,5,418.27,0,0,1,4.4,0
TXN0076083,2026-09-22 04:10:00,624.59,48.0,Merchant,BillPayment,DEV01360,Hyderabad,4,1918,5,339.63,0,0,0,0.1,0
TXN0076084,2026-09-22 04:15:00,621.22,50.0,Merchant,P2P,DEV01714,Chennai,4,2192,7,276.59,0,0,1,2.1,0
TXN0076085,2026-09-22 04:20:00,3584.19,62.0,Merchant,BillPayment,DEV03732,Bengaluru,4,2059,2,275.03,0,0,0,18.8,0
TXN0076086,2026-09-22 04:25:00,2441.53,42.0,Merchant,BillPayment,DEV09554,Pune,4,2445,7,512.6,0,0,0,11.6,0
TXN0076087,2026-09-22 04:30:00,464.69,26.0,Merchant,BillPayment,DEV02612,Ahmedabad,4,2647,3,728.65,0,0,2,16.5,0
TXN0076088,2026-09-22 04:35:00,602.29,40.0,Person,P2M,DEV09937,Mumbai,4,2989,7,1112.81,0,0,0,3.5,0
TXN0076089,2026-09-22 04:40:00,132.41,53.0,Person,P2M,DEV00700,Mumbai,4,1572,8,274.85,0,0,1,2.0,0
TXN0076090,2026-09-22 04:45:00,1598.89,66.0,Person,Recharge,DEV03473,Bengaluru,4,533,3,589.5,1,0,0,4.3,0
TXN0076091,2026-09-22 04:50:00,807.23,19.0,Person,P2P,DEV08374,Hyderabad,4,1963,8,852.55,0,0,0,1.4,0
TXN0076092,2026-09-22 04:55:00,1252.64,40.0,Merchant,P2P,DEV07170,Bengaluru,4,40,7,992.17,0,0,0,6.9,0
TXN0076093,2026-09-22 05:00:00,1598.98,46.0,Person,Recharge,DEV01388,Ahmedabad,5,1992,6,2444.5,0,0,1,8.1,0
TXN0076094,2026-09-22 05:05:00,4029.5,20.0,OnlineShopping,P2P,DEV05823,Ahmedabad,5,1003,2,476.48,1,0,0,23.9,0
TXN0076095,2026-09-22 05:10:00,575.69,42.0,Merchant,Recharge,DEV06145,Ahmedabad,5,2492,5,1883.75,0,0,0,2.8,0
TXN0076096,2026-09-22 05:15:00,897.22,43.0,Person,P2M,DEV01646,Delhi,5,1052,6,1801.02,0,0,0,7.0,0
TXN0076097,2026-09-22 05:20:00,4070.97,43.0,Person,P2M,DEV09784,Hyderabad,5,1556,6,324.3,1,0,0,5.0,0
TXN0076098,2026-09-22 05:25:00,714.55,34.0,Person,P2P,DEV05133,Bengaluru,5,3064,6,1173.3,0,0,0,18.9,0
TXN0076099,2026-09-22 05:30:00,776.61,32.0,Person,P2M,DEV00652,Ahmedabad,5,3501,9,226.02,0,0,0,3.5,0
TXN0076100,2026-09-22 05:35:00,11905.66,20.0,Person,P2P,DEV09936,Mumbai,5,1515,6,287.58,0,0,0,5.4,0
TXN0076101,2026-09-22 05:40:00,812.55,37.0,Merchant,P2P,DEV00819,Ahmedabad,5,1626,7,1556.63,0,0,0,4.3,0
TXN0076102,2026-09-22 05:45:00,4819.98,37.0,Merchant,BillPayment,DEV00542,Mumbai,5,3118,5,912.25,0,0,0,20.8,0
TXN0076103,2026-09-22 05:50:00,486.18,58.0,Merchant,P2P,DEV08883,Hyderabad,5,1082,3,1823.23,0,0,0,2.8,0
TXN0076104,2026-09-22 05:55:00,539.76,21.0,Person,P2M,DEV08042,Ahmedabad,5,223,7,2898.44,0,0,0,26.1,0
TXN0076105,2026-09-22 06:00:00,114.33,52.0,Person,P2M,DEV01082,Delhi,6,769,2,772.12,0,0,0,20.6,0
TXN0076106,2026-09-22 06:05:00,1566.98,44.0,Person,Recharge,DEV02007,Chennai,6,2553,8,778.92,0,0,2,13.2,0
TXN0076107,2026-09-22 06:10:00,1741.32,63.0,Person,P2M,DEV00911,Chennai,6,2358,8,680.89,0,0,1,0.1,0
TXN0076108,2026-09-22 06:15:00,929.49,32.0,Person,P2P,DEV04314,Chennai,6,1042,7,399.42,0,0,1,7.2,0
TXN0076109,2026-09-22 06:20:00,1344.56,64.0,Merchant,Recharge,DEV04848,Pune,6,1654,9,3055.39,1,1,0,17.9,0
TXN0076110,2026-09-22 06:25:00,2039.17,53.0,Merchant,P2M,DEV03479,Bengaluru,6,2985,2,575.92,1,0,1,9.6,0
TXN0076111,2026-09-22 06:30:00,193.13,50.0,Person,P2M,DEV00381,Delhi,6,2536,1,531.99,0,0,0,3.5,0
TXN0076112,2026-09-22 06:35:00,911.72,29.0,Person,P2P,DEV07968,Mumbai,6,2728,6,713.61,0,0,0,4.6,0
TXN0076113,2026-09-22 06:40:00,4465.09,32.0,Merchant,P2P,DEV09418,Kolkata,6,2086,4,611.83,0,0,0,13.6,0
TXN0076114,2026-09-22 06:45:00,640.58,60.0,Merchant,P2M,DEV06018,Pune,6,1500,5,341.72,0,1,0,6.9,0
TXN0076115,2026-09-22 06:50:00,214.72,66.0,Utility,P2P,DEV06618,Hyderabad,6,351,4,586.15,0,0,0,1.3,0
TXN0076116,2026-09-22 06:55:00,2507.32,69.0,OnlineShopping,P2P,DEV01319,Delhi,6,2506,5,1528.39,0,0,0,3.1,0
TXN0076117,2026-09-22 07:00:00,986.01,64.0,Person,P2P,DEV00420,Pune,7,2986,12,350.29,0,0,0,4.0,0
TXN0076118,2026-09-22 07:05:00,827.16,26.0,OnlineShopping,P2P,DEV00149,Kolkata,7,108,4,710.52,0,0,0,22.9,0
TXN0076119,2026-09-22 07:10:00,565.77,67.0,Person,P2P,DEV01347,Mumbai,7,1753,5,1826.46,0,0,0,27.6,0
TXN0076120,2026-09-22 07:15:00,2133.62,55.0,Person,BillPayment,DEV06742,Kolkata,7,2943,2,1055.96,0,0,0,8.2,0
TXN0076121,2026-09-22 07:20:00,490.38,51.0,Person,P2P,DEV06394,Kolkata,7,2647,8,556.99,0,0,0,0.7,0
TXN0076122,2026-09-22 07:25:00,3609.16,60.0,Person,P2P,DEV02323,Ahmedabad,7,1408,5,463.43,0,0,1,4.9,0
TXN0076123,2026-09-22 07:30:00,925.19,56.0,Person,Recharge,DEV07742,Bengaluru,7,2396,3,355.6,0,0,1,2.3,0
TXN0076124,2026-09-22 07:35:00,2341.3,46.0,Merchant,P2P,DEV03580,Mumbai,7,1131,7,1334.52,0,0,0,1.0,0
TXN0076125,2026-09-22 07:40:00,2082.69,38.0,Person,P2P,DEV08569,Bengaluru,7,2945,3,1319.63,0,0,0,1.1,0
TXN0076126,2026-09-22 07:45:00,260.88,44.0,Person,P2M,DEV07054,Delhi,7,3013,6,1260.48,0,0,1,5.5,0
TXN0076127,2026-09-22 07:50:00,1370.55,51.0,Merchant,P2M,DEV05831,Bengaluru,7,664,7,399.14,0,0,0,0.8,0
TXN0076128,2026-09-22 07:55:00,649.96,25.0,Merchant,Recharge,DEV03706,Mumbai,7,178,9,311.32,0,1,0,45.9,0
TXN0076129,2026-09-22 08:00:00,1638.94,43.0,OnlineShopping,P2P,DEV06166,Pune,8,1980,5,470.44,0,1,0,1.7,0
TXN0076130,2026-09-22 08:05:00,800.17,58.0,Person,P2P,DEV01042,Mumbai,8,3130,3,1060.2,0,0,1,9.5,0
TXN0076131,2026-09-22 08:10:00,129.36,36.0,OnlineShopping,P2P,DEV09602,Pune,8,745,5,1453.77,0,0,1,2.6,0
TXN0076132,2026-09-22 08:15:00,1873.83,30.0,Merchant,P2M,DEV09344,Mumbai,8,2716,4,787.61,1,0,1,17.1,0
TXN0076133,2026-09-22 08:20:00,91.21,67.0,Person,P2P,DEV08849,Bengaluru,8,3375,4,588.83,0,0,0,1.8,0
TXN0076134,2026-09-22 08:25:00,979.27,31.0,Merchant,P2P,DEV07710,Kolkata,8,2805,4,241.51,0,0,1,10.2,0
TXN0076135,2026-09-22 08:30:00,5654.49,57.0,Merchant,P2P,DEV08820,Ahmedabad,8,1960,8,926.48,1,0,0,7.0,0
TXN0076136,2026-09-22 08:35:00,3450.73,24.0,Merchant,P2P,DEV07969,Bengaluru,8,1975,6,737.7,0,0,0,24.1,0
TXN0076137,2026-09-22 08:40:00,1271.0,32.0,Person,P2M,DEV08047,Mumbai,8,1914,9,160.76,0,0,0,3.5,0
TXN0076138,2026-09-22 08:45:00,509.76,29.0,OnlineShopping,P2P,DEV07161,Bengaluru,8,2143,8,1874.87,0,0,0,1.5,0
TXN0076139,2026-09-22 08:50:00,798.31,39.0,Merchant,P2P,DEV02903,Mumbai,8,1076,7,855.01,1,0,0,3.9,0
TXN0076140,2026-09-22 08:55:00,2432.35,51.0,Person,P2M,DEV07508,Ahmedabad,8,2218,4,1406.05,0,0,0,1.4,0
TXN0076141,2026-09-22 09:00:00,386.07,69.0,Utility,P2M,DEV00714,Chennai,9,2600,2,927.76,0,0,0,2.8,0
TXN0076142,2026-09-22 09:05:00,1291.12,65.0,Person,P2P,DEV04068,Bengaluru,9,1509,4,616.74,0,0,2,11.9,0
TXN0076143,2026-09-22 09:10:00,363.0,69.0,Person,P2P,DEV03071,Pune,9,2427,6,658.06,0,0,1,1.2,0
TXN0076144,2026-09-22 09:15:00,641.42,61.0,Merchant,P2M,DEV04732,Hyderabad,9,3307,5,357.03,0,0,1,1.1,0
TXN0076145,2026-09-22 09:20:00,530.25,36.0,Person,P2M,DEV08219,Chennai,9,1761,4,218.35,0,0,0,11.3,0
TXN0076146,2026-09-22 09:25:00,1286.28,64.0,Utility,P2M,DEV06669,Mumbai,9,1805,5,512.59,0,0,1,1.0,0
